R_gyr,L_gyr,R_acc,L_acc,SampleRate
-0.159581287205219,0.311899162828922,-4.28479852676392,-5.38041293621063,
-0.221106600761414,0.357773300848509,-4.67543563842773,-5.11233206799156,
-0.274086734652519,0.369899579882622,-4.67055244445801,-4.70961632728577,
-0.346507161855698,0.366161063313484,-4.47523393630982,-4.39466514587402,
-0.450972002744675,0.344798114895821,-4.09924612045288,-4.12366061210632,
-0.617603087425232,0.309442424774170,-3.74278993606567,-4.27259097099304,
-0.856227290630341,0.285943171381950,-3.73302392959595,-4.85000114440918,
-1.21362953186035,0.286416207041059,-4.1090117931366,-5.13408497401646,
-1.74150815010071,0.287331759929657,-5.53727798461914,-4.90432441234589,
-2.48323006629944,0.276144330438815,-6.47724828720093,-4.75060736505609,
-3.40098257064819,0.260200807452202,-5.55436859130859,-4.94277768135071,
-4.18500304222107,0.252937400341034,-4.93423252105713,-5.11368107795715,
-4.74449892044067,0.246742150187492,-5.24674205780029,-5.03921608924866,
-5.0848108291626,0.235099335014820,-5.2980131149292,-4.97573766708374,
-5.22110643386841,0.222495187819004,-4.66078662872314,-4.90005178451538,
-5.22238836288452,0.208136234964643,-4.96353034973145,-4.85854652949742,
-4.96240100860596,0.175443280488253,-4.75600442886353,-4.80056142807007,
-4.79256563186646,0.119688778723541,-1.67729721069336,-4.87717874426591,
-4.27045488357544,0.0760521233081818,-2.28522579669952,-5.06607246398926,
-2.60499887466431,0.0667592387646437,-7.92748789787293,-5.00015249252319,
-1.06515698432922,0.0523392431437969,-3.71593360900879,-4.87197470664978,
-0.311685526371002,0.0371715432032943,10.3054896354675,-4.93545308113098,
0.189062166213989,0.0189062163233757,19.920040512085,-5.04654054641724,
0.931211304664612,0.0190740677395037,19.1216766357422,-5.16721943446568,
1.85238189697266,0.0237662889994681,10.9012115478516,-4.84023535251617,
2.86007256507874,0.0290086456623517,3.91857662200928,-4.72940522746036,
3.5225378036499,0.0186925870366395,1.58452095985413,-4.70473327636719,
4.19931645393372,0.00587481306865811,-1.96295049190521,-4.85366349220276,
5.18585758209229,0.00694296061992645,-12.3831895828247,-5.02334632873535,
5.45204019546509,0.0184789568185806,-22.0880752563477,-4.92202491760254,
5.08459720611572,0.0243537699803710,-21.3458656311035,-4.83657326698303,
4.57402257919312,0.0327921368181705,-18.0864894866943,-4.91958360671997,
4.03353977203369,0.0248725845345429,-17.188024520874,-4.77135079247611,
3.49797048568726,0.0250733648671916,-17.5078575134277,-4.61439847946167,
3.10937833786011,0.0234992522746325,-18.5894336700439,-4.61073622703552,
2.65007481575012,0.0238196963444352,-19.4610416412354,-4.56190662384033,
2.13843188285828,0.0220038443803787,-20.9649936676025,-4.47157192230225,
1.75795764923096,0.0121768846176565,-22.9523590087891,-4.5606858253479,
1.4862208366394,0.00576799828559160,-25.5623020172119,-4.77797784805298,
1.21256139278412,0.0107882930897176,-27.4690982818604,-4.72182364463806,
0.728690433502197,0.00549333170056343,-22.5641647338867,-4.45221430914743,
0.454176449775696,-0.00719594328027023,-14.9345375061035,-4.66194308431525,
0.417432177066803,-0.0181585131213069,-8.6867883682251,-5.25650782585144,
0.449476605653763,-0.0164494765922427,-2.86141538619995,-5.5092010974884,
0.479384732246399,-0.0488143544644117,2.81502718925476,-5.01968417167664,
0.385815000534058,-0.115039516985416,6.41376953125,-4.41541781425476,
0.260200810432434,-0.185857717692852,5.40055513381958,-4.51918058395386,
0.0521256133913994,-0.231040367484093,0.773949360847473,-5.07583823204041,
-0.107242044433951,-0.233619183301926,-3.6402475297451,-5.24569572721209,
-0.221106594800949,-0.246067527093385,-6.39423770904541,-5.08920225344206,
-0.183507788181305,-0.296624642610550,-8.62086782455444,-4.95498504638672,
-0.0286263599991798,-0.398098698258400,-7.143772315979,-4.7401346206665,
0.0158085871487856,-0.471266815066338,-4.3116548538208,-4.75356297492981,
0.0130314033478498,-0.431958970427513,-3.56700325012207,-5.29557151794434,
0.0493484290316701,-0.360606706142426,-3.85998091697693,-5.59587368965149,
0.0578936107456684,-0.274407167732716,-4.42152137756348,-5.52751240730286,
0.0781884193420410,-0.184942168848855,-5.07827968597412,-5.3695136478969,
0.126041443645954,-0.102261097219430,-5.89617586135864,-5.28966057927985,
0.157231354713440,-0.0240333255380392,-6.12567481994629,-5.3309730052948,
0.220465707778931,0.0305490273982286,-5.66179351806641,-5.2931300163269,
0.275154879689217,0.0706045705825090,-5.03433322906494,-5.21744413375855,
0.298013234138489,0.0978423416614533,-4.80971698760986,-5.21866474151611,
0.325998711585999,0.125827814638615,-5.32242794036865,-5.2723774433136,
0.350138854980469,0.159474474191666,-5.89617586135864,-5.26139097213745,
0.327280491590500,0.184331798127719,-6.02557411193848,-5.18291466576712,
0.303353977203369,0.201598841893046,-5.72771348953247,-5.15859147122032,
0.275154888629913,0.194509714841843,-5.26139078140259,-5.12955079078674,
0.227301859855652,0.197393719851971,-4.97817897796631,-5.02334651947021,
0.194616532325745,0.148686173558235,-4.83413152694702,-4.51673927307129,
0.188207647204399,0.122196114808321,-4.82924871444702,-4.99648995399475,
0.187994018197060,0.0865199733525515,-5.18570489883423,-4.82802786827087,
0.205084386467934,0.0249946585856378,-5.46891679763794,-4.59608736038208,
0.210211494565010,-0.0416577653959394,-5.25406656265259,-4.53941011428833,
0.201025423407555,-0.134980153096350,-4.86587104797363,-4.58163128401104,
0.167912837862968,-0.225272367894650,-4.83413181304932,-4.82314515113831,
0.140568256378174,-0.308694711327553,-5.05142345428467,-4.83535242080689,
0.128818625211716,-0.409314250946045,-4.70229167938232,-4.81582055091858,
0.118564409017563,-0.519119849801064,-4.52406368255615,-5.20157437324524,
0.111301000416279,-0.658299505710602,-4.77797775268555,-5.48600697517395,
0.102328559756279,-1.09474470615387,-4.76821193695068,-4.5753347158432,
0.0790429398417473,-2.05114901065826,-4.73891410827637,-3.07800957134792,
0.0523392438888550,-2.91514409215827,-4.59974966049194,-3.53693447614971,
0.0367442853748798,-3.44509716033936,-4.799951171875,-5.20645751953125,
0.0230719923973083,-3.55981621742249,-4.89761037826538,-6.75679755210877,
0.0185857713222504,-2.9101687669754,-4.62416439056397,-8.89553442001343,
0.0173039946705103,-2.35216839313507,-4.69008436203003,-9.16531801223755,
0.0162358462810516,-2.07007050514221,-4.34339427947998,-8.60743970870972,
-0.00790429413318634,-1.86071351766586,-4.07238960266113,-8.44996433258057,
-0.0301217688247561,-1.71483497960227,-4.1846978187561,-7.97492204393659,
-0.0384533226490021,-1.57163891666814,-4.16516590118408,-7.31544700421785,
-0.0429395437240601,-1.42896813154221,-4.29700593948364,-6.16840076446533,
-0.0583208702504635,-1.3561204791069,-4.35316019058228,-4.9049346446991,
-0.0816064916551113,-1.3466138958931,-4.50453176498413,-4.22498209476471,
-0.0771202713251114,-1.32204653024673,-4.94155673980713,-3.17880775928497,
-0.0662251621484757,-1.23680838346481,-5.25650768280029,-2.26447331905365,
-0.0444349497556686,-1.07530438303947,-5.25162496566772,-1.85186305046082,
-0.0207220673561096,-0.908841209752219,-5.08072118759155,-1.15098376252822,
-0.00491347983479500,-0.750345725762217,-5.13931674957275,0.722806778001158,
0.0234992522746325,-0.583315527439117,-5.31022052764893,2.88460941314697,
0.0196539200842381,-0.371608632802963,-5.10269451141357,2.7088228225708,
0.00170903652906418,-0.0396282806992531,-4.82680721282959,2.55867176055908,
-0.00555436871945858,0.259025849401951,-4.90005159378052,2.51594581604004,
-0.00469985045492649,0.578615668416023,-4.96108884811401,1.69927055835724,
-0.00512710958719254,0.896496438980103,-4.8707540512085,0.822778952121735,
-0.00704977568238974,1.16870629787445,-4.79750957489014,-0.0453417812074934,
-0.00491348002105951,1.38510667022906,-4.96108875274658,-1.11280119419098,
0.00512710958719254,1.53022856712341,-4.97573776245117,-1.94586006402969,
0.0237128818407655,1.59858999252319,-4.80239238739014,-2.71980946063995,
0.0363170262426138,1.61535993814468,-4.45814361572266,-3.61827433109283,
0.0367442838847637,1.61963258981705,-4.31409645080566,-4.4630265712738,
0.0422986544668675,1.63170264959335,-4.64857931137085,-5.27970199584961,
0.0472121350467205,1.64227727651596,-4.59974966049194,-5.8522289276123,
0.0446485802531242,1.64357428891318,-4.58510055541992,-6.18217774799892,
0.0566118352115154,1.6315676726793,-4.79506807327271,-6.47956132888794,
0.0615253135561943,1.59901727437973,-4.94399852752686,-6.81295189857483,
0.0722067914903164,1.53407392501831,-5.15396556854248,-7.19138140678406,
0.0841700464487076,1.45022426843643,-4.85854644775391,-7.43186712265015,
0.0754112333059311,1.37641522884369,-4.60707406997681,-7.70531287193298,
0.0675069406628609,1.25101470947266,-4.69252586364746,-7.8359320640564,
0.0781884178519249,1.0542619407177,-4.66566944122314,-7.78099865913391,
0.0811792314052582,0.800958284309932,-4.58265924453735,-7.41163764681135,
0.0786156773567200,0.371490566354049,-4.88784446716309,-7.06744407352648,
0.0378124326467514,-0.132984405755997,-4.75356273651123,-7.72118258476257,
-0.0371715430170298,-0.593569743633270,-4.81704139709473,-8.877223777771,
-0.0602435357868671,-1.07947017550468,-5.28580570220947,-9.97711048126221,
-0.0833155296742916,-1.49209569692612,-5.16129007339478,-11.0464792251587,
-0.121127967536449,-1.8096560716629,-4.59486675262451,-12.5968194961548,
-0.148045292496681,-1.98451186418533,-4.53627109527588,-15.4350409507751,
-0.156163206696510,-1.60863057204655,-5.50065603256226,-19.1063297816685,
-0.132236698269844,-0.698737317009976,-5.32731084823609,-20.6414335150468,
-0.167912834882736,0.00801110565662383,-5.00991840362549,-19.9725318908691,
-0.213415935635567,0.574877163767815,-5.13199243545532,-20.090944480896,
-0.246101257205009,1.15392009019852,-4.39466505050659,-21.1590927124023,
-0.349497973918915,1.92255922555923,-3.99426231384277,-20.0506605148315,
-0.503738492727280,2.6846827507019,-5.66179351806641,-13.6100338935852,
-0.724204230308533,3.13693656921387,-5.84734621047974,-7.44407463073731,
-0.939542806148529,2.97860653059823,-4.2432933807373,-2.63505516733442,
-1.25849177837372,2.31619427706066,-3.36924328804016,2.02899896471124,
-1.78145694732666,1.41604354977608,-2.68074584007263,2.61848804950714,
-1.83764154911041,0.769386863708496,-5.51774621009827,-4.15173771381378,
-1.75753047466278,0.468382814526558,-7.09250144958496,-10.2896200180054,
-1.86840415000916,0.146870331466198,-5.82537298202515,-8.34131886959076,
-2.03610339164734,-0.236808373034000,-4.81215829849243,-3.18613218069077,
-2.2760094165802,-0.450437927246094,-5.13931665420532,-3.10922557115555,
-2.53172388076782,-0.417798378637859,-5.03677444458008,-6.25890990665981,
-2.76735734939575,-0.394708721261275,-4.85366344451904,-6.72242418088411,
-2.95278778076172,-0.379619744420052,-5.28092269897461,-5.55314764976501,
-3.11407804489136,-0.315424051880837,-5.67888383865356,-5.40665884017944,
-3.22858362197876,-0.239051474630833,-6.13055791854858,-5.58488693237305,
-3.34842987060547,-0.175603505223989,-6.10858478546143,-5.55680985450745,
-3.49967956542969,-0.0926084179431200,-5.86443643569946,-5.52140846252441,
-3.6013671875,-0.0133518472313881,-5.45915060043335,-5.23087244033814,
-3.59410376548767,0.0283822145845209,-4.35560140609741,-4.99805961336408,
-3.39307837486267,0.0850020835274144,-5.95721263885498,-5.16051907288401,
-3.21875667572022,0.151890626549721,-8.35474643707275,-5.16983518600464,
-2.86434516906738,0.198034609854221,-8.82839393615723,-5.19058775901794,
-2.27857284545898,0.207007046043873,-8.32789039611816,-5.07339658737183,
-2.03695788383484,0.188207639753819,-7.26584625244141,-4.97817893028259,
-1.72014527320862,0.161717572808266,-7.25608034133911,-5.12222638130188,
-1.24738306999207,0.142063657939434,-7.89818983078003,-5.14664106369019,
-0.666096973419189,0.129703668611390,-3.43516330718994,-5.19163417816162,
0.0856654644012452,0.115247527235433,4.38734073638916,-5.28066557332089,
0.505874785780907,0.106067078560591,9.64873151779175,-5.30167527198791,
0.643238592147827,0.0817133091390133,14.0531625747681,-5.19913301467896,
1.07733385562897,0.0312967301346362,13.4549997329712,-5.27115664482117,
2.73146758079529,0.00640888698399067,2.69539460539818,-5.53849902153015,
4.19312090873718,-0.00555436844006181,-10.1956231847405,-5.35660853385925,
4.80431528091431,-0.0346079882234335,-13.2767715454102,-5.0563063621521,
5.20102548599243,-0.0770592338272503,-10.5813774108887,-4.97015701021467,
5.28476810455322,-0.0758947134017944,-10.1101715087891,-5.24597082639995,
5.10510578155518,-0.0732749424874783,-10.9207429885864,-5.23087239265442,
4.71886329650879,-0.0527665022760630,-12.9935598373413,-5.6044189453125,
4.0995512008667,-0.0308694707229733,-14.3632305145264,-5.3663745880127,
3.45930342674255,-0.0107882924377918,-16.4726703643799,-4.99893159866333,
2.90023488998413,0.0102542191743851,-19.5611431121826,-5.23941760063171,
2.36060662269592,0.0189062163233757,-20.391247177124,-5.10269451141357,
1.90237121582031,0.0202948081174067,-19.1558574676514,-5.1271093913487,
1.60200805664063,0.0217002664545649,-16.9609668731689,-5.13995943571392,
1.35911130905151,0.00939970090985298,-15.9746078491211,-5.07827973365784,
1.15616321563721,0.00961333047598600,-16.7143772125244,-5.25284543037415,
0.803674411773682,0.0148472548462451,-15.8183536529541,-5.1771595954895,
0.209997856616974,2.79396772211171e-10,-11.1551248550415,-4.99526925086975,
-0.181157869100571,-0.0243537696078420,-7.31467609405518,-5.07705893516541,
-0.345866253972054,-0.0269173244014382,-5.87664413452148,-5.21378207206726,
-0.376628917455673,-0.0318918417074851,-4.68275985717773,-5.26313475200108,
-0.386669510602951,-0.0549815036356449,-3.23984479904175,-5.29801318519994,
-0.401623570919037,-0.0521256122738123,-1.98492374420166,-5.37003679275513,
-0.380901515483856,-0.0552232407033443,-1.57963795661926,-5.11368107795715,
-0.352702403068542,-0.0591753881424665,-2.90536196231842,-5.37980256080627,
-0.358256787061691,-0.0397350996732712,-5.25894923210144,-5.7997371673584,
-0.337961971759796,-0.0502029471099377,-7.23654861450195,-5.06363086700439,
-0.296304202079773,-0.0511642798781395,-7.07785243988037,-5.35416693687439,
-0.274513995647430,-0.0485244281589985,-5.49089012145996,-5.63284458432879,
-0.254219186306000,-0.0380035740764518,-5.10757751464844,-5.42265698784276,
-0.205511641502380,-0.0398419138044119,-5.61052265167236,-5.39933457374573,
-0.146549886465073,-0.0331125818192959,-5.54216108322144,-5.385906457901,
-0.102969449758530,-0.0433668021112680,-4.87807836532593,-5.30167527198791,
-0.0420850232243538,-0.0804315336048603,-4.3140962600708,-5.23575525283814,
0.00534073933959007,-0.110446485131979,-4.45570230484009,-5.2723774433136,
0.0574663532897830,-0.105105745792389,-4.86831254959107,-5.29068870544434,
0.109378337860107,-0.0970488616398403,-5.08316278457642,-5.25964689254761,
0.175176241993904,-0.0956835589910808,-5.03677473068237,-5.23761852164018,
0.214697715640068,-0.0723136078566313,-5.02700853347778,-5.34684267044067,
0.255287328362465,-0.0429395418614149,-5.28336420059204,-5.46281309127808,
0.292031610012054,-0.0392010247334838,-5.02456722259521,-5.3309730052948,
0.325571453571320,-0.0129245887510479,-4.87563705444336,-5.34806337356567,
0.344157218933105,0.0159154026769102,-5.26871519088745,-5.36027083396912,
0.358256787061691,0.0198675496503711,-5.38102331161499,-5.25650768280029,
0.367870104312897,0.000610370188951492,-5.08072128295898,-5.29801307405744,
0.381542408466339,-0.0166968368974171,-4.98550338745117,-5.34941276751067,
0.422986543178558,-0.0287331759929657,-5.26383228302002,-5.32242774963379,
0.475325769186020,-0.0323648789897561,-5.74480409622192,-5.35904998779297,
0.518478971719742,-0.0127109585329890,-6.00360088348389,-5.45548849105835,
0.546250796318054,0.00384533219039440,-6.12079181671143,-5.46647505760193,
0.568254637718201,0.0157017728313804,-6.13055801391602,-5.42863211631775,
0.599871838092804,0.0237128809094429,-6.28437118530274,-5.42741136550903,
0.624652850627899,0.0300607311406306,-6.44062614440918,-5.43752615792411,
0.636829733848572,0.0362045896288596,-6.16718006134033,-5.4104494797556,
0.631061732769013,0.0279854731634259,-5.91570749282837,-5.38346481323242,
0.599230933189392,0.0234992522746325,-5.46159238815308,-5.39078931808472,
0.553300559520721,0.0228583635762334,-4.65590353012085,-5.40055532455444,
0.483870959281921,0.0293740656226873,-4.06994819641113,-5.41642479896545,
0.419354844093323,0.0557573176920414,-3.89904456138611,-5.44206032752991,
0.328348642587662,0.0839564204216003,-3.97961349487305,-5.3041166305542,
0.266823315620422,0.123142184955733,-4.44349479675293,-5.30673245021275,
0.240119624137878,0.173658344306444,-4.94399824142456,-5.40081209885447,
0.223242887854576,0.219183929264545,-4.85610485076904,-5.29923391342163,
0.209784227609634,0.250694294273853,-4.6339301109314,-5.18448433876038,
0.182439649105072,0.266182437539101,-4.49232454299927,-5.2088990688324,
0.159154024720192,0.261803041398525,-4.54603710174561,-5.25650796890259,
0.160008540749550,0.233710743486881,-4.81948280334473,-5.1478621006012,
0.163853877782822,0.195791490375996,-4.87319526672363,-5.05020270347595,
0.171330907940865,0.150151063288961,-4.8609881401062,-5.02770614624023,
0.167912834882736,0.0887124863894362,-4.89761037826538,-4.99604039443167,
0.163212981820107,0.0118564393371344,-5.01480121612549,-5.02334651947021,
0.156376838684082,-0.0515915397554636,-5.15884876251221,-5.05874795913696,
0.152317884564400,-0.103503523021936,-4.94399833679199,-5.04898195266724,
0.133732113242149,-0.147831661999226,-4.62904739379883,-5.08804569244385,
0.122409740090370,-0.185537277162075,-4.46790962219238,-5.2052366733551,
0.109591963887215,-0.219077114760876,-4.45326080322266,-5.34073915481567,
0.0948515251278877,-0.253761404326984,-4.63148889541626,-5.35381841659546,
0.0858790814876556,-0.268217547943718,-4.95864706039429,-5.60576800296181,
0.0749839738011360,-0.252510149776936,-4.9317910194397,-5.99017262458801,
0.0640888676047325,-0.226447336375713,-4.8683126449585,-6.05731344223023,
0.0696432374417782,-0.199209572374821,-4.87807836532593,-5.76189432144165,
0.0630207225680351,-0.178701129555702,-4.59974937438965,-5.56901731491089,
0.0489211700856686,-0.161824388802052,-4.51918077468872,-5.47746195793152,
0.0390942096710205,-0.203482156991959,-4.76088724136353,-5.27359824180603,
0.0416577652096748,-0.295266572918211,-4.77309455871582,-5.05212109429496,
0.0350352481007576,-0.346023667799799,-4.66322784423828,-5.24211574855604,
0.0228583626449108,-0.331019014120102,-4.72670669555664,-5.56657571792603,
0.0194402903318405,-0.296945106983185,-4.79750938415527,-5.5824453830719,
0.0200811784714460,-0.280709251761436,-4.71205778121948,-5.34318027496338,
0.0254219174385071,-0.270989093184471,-4.74623832702637,-5.21866493225098,
0.0318308044224978,-0.256569102406502,-4.809716796875,-5.37614049911499,
0.0399487279355526,-0.273659479618072,-4.82192420959473,-5.43717737197876,
0.0476393915712833,-0.320291757583618,-4.86098785400391,-5.47589220319475,
0.0516983553767204,-0.374582577692835,-4.83169012069702,-5.73426713441548,
0.0437940604984760,-0.470839563012123,-4.79262657165527,-5.82903513908386,
0.0390942104160786,-0.588122189044952,-4.74623851776123,-5.08682489395142,
0.0307626567780972,-0.631702637672424,-4.68764295578003,-4.81948270797729,
0.0296945095062256,-0.582140552997589,-4.66566953659058,-5.48356552124023,
0.0179448835551739,-0.490920719504356,-4.54603710174561,-6.2294379234314,
0.00128177739679813,-0.380474245548248,-4.45814371109009,-6.4174319267273,
-0.0175176244229078,-0.266274000917162,-4.51185607910156,-6.08800649642944,
-0.0256355471909046,-0.184677141277414,-4.57777605056763,-5.66809001721834,
-0.0292672503739595,-0.125400554388762,-4.60951547622681,-5.7362587928772,
-0.0230719931423664,-0.0513779100030661,-4.64369611740112,-6.29535799026489,
-0.0205084376037121,0.00918607078492642,-4.71938219070435,-6.56514143943787,
-0.0390942111611366,0.0502029456198216,-4.63881330490112,-6.53584380149841,
-0.0651570193469524,0.0710318289697170,-4.60463247299194,-5.94500551223755,
-0.184148682653904,0.0797906443476677,-4.43617038726807,-5.03067088127136,
-0.450971993803978,0.123905145696231,-3.83800764083862,-5.48112399237497,
-0.596026480197907,0.175907078542207,-4.31409649848938,-6.48662873318321,
-0.642170476913452,0.227088227868080,-5.17105617523193,-6.37348527908325,
-0.653492832183838,0.261909845471382,-5.08316287994385,-5.8217104434967,
-0.612048709392548,0.308481085300446,-5.18326349258423,-5.66423501968384,
-0.537278366088867,0.385387724637985,-5.22476863861084,-5.9450053691864,
-0.487075412273407,0.472762227058411,-4.85366344451904,-6.2050229549408,
-0.466566956043243,0.540696454048157,-4.70229187011719,-6.09271488189697,
-0.466139709949493,0.582140581948417,-5.12710952758789,-5.75491857528687,
-0.465071570873261,0.600692601580369,-5.34440107345581,-5.54794364226492,
-0.465498828887940,0.586092692613602,-5.63493719100952,-5.33707690238953,
-0.430677205324173,0.556291389465332,-6.0328987121582,-5.28946795463562,
-0.374919891357422,0.506729331612587,-5.83269720077515,-5.31998643875122,
-0.324716949462891,0.449262970685959,-5.49821434020996,-5.39689292907715,
-0.280922883749008,0.384426388144493,-5.42252836227417,-5.40543828010559,
-0.256996363401413,0.316064935922623,-5.21500263214111,-5.25284571647644,
-0.235206145048142,0.260628070150103,-4.95864734649658,-5.1864025252206,
-0.202520823478699,0.217621065284077,-4.95620594024658,-5.23504851993762,
-0.129673147201538,0.182119207084179,-5.33951816558838,-5.29435095787048,
-0.0320444352924824,0.168660543859005,-5.42252836227417,-5.28214344978333,
0.0190130306407809,0.154133734107018,-5.05874805450439,-5.23697595596314,
0.0455030966550112,0.120273442566395,-5.01724262237549,-5.12955083847046,
0.0698568664491177,0.0771202720701694,-5.23453454971314,-5.13687543869019,
0.0841700464487076,0.0340739157982171,-5.22721004486084,-5.39445152282715,
0.0848109334707260,0.0209051789715886,-5.11490182876587,-5.69388178416661,
0.0809656038880348,0.0353613147806180,-5.20767831802368,-5.67965515036332,
0.0749839782714844,0.0343943597748876,-5.33463544845581,-5.51042194366455,
0.0643024981021881,0.0561845768243074,-5.40787954330444,-5.47135806083679,
0.0568254642188549,0.0696432389318943,-5.39078922271729,-5.37614026069641,
0.0546891681849957,0.0740226440131664,-5.3639331817627,-5.26261157989502,
0.0544755384325981,0.0569322790950537,-5.20279531478882,-5.26261162757874,
0.0536210194230080,0.0479598369449377,-5.02700862884521,-5.31876549720764,
0.0499893166124821,0.0427259132266045,-4.98306188583374,-5.31022024154663,
0.0320444345474243,0.0424448214471340,-4.84389743804932,-5.31664524580303,
0.00213629566133022,0.0387737650424242,-4.64369611740112,-5.34562187194824,
-0.0307626567780972,0.0326853223145008,-4.62172298431397,-5.37491955757141,
-0.0544755384325981,0.0354625079780817,-4.73403091430664,-5.40910043716431,
-0.0553300566971302,0.0422986540943384,-5.03433303833008,-5.45426788330078,
-0.0459303572773933,0.0467848744243383,-5.17105617523193,-5.42008686065674,
-0.0301217682659626,0.0404828011989594,-4.92446670532227,-5.43839797973633,
-0.0326853234320879,0.0535599828830787,-4.72182378768921,-5.47066048213414,
-0.0264900654554367,0.0642013055713553,-4.82436599731445,-5.45735175986039,
-0.0143131807446480,0.0769066445529461,-4.92690801620483,-5.4603714466095,
-0.00491348002105951,0.0915402680635452,-5.01235961914063,-5.3321937084198,
0.0224311036989093,0.0875881224870682,-5.15640726089478,-5.21256113052368,
0.0929288595914841,0.0749839767813683,-5.21744422912598,-5.22720999717712,
0.186712238192558,0.0559709459543228,-5.35172557830811,-5.2723774433136,
0.251441997289658,0.0356761379167438,-5.45182647705078,-5.31632432937622,
0.301217681169510,0.0190740677395037,-5.75212841033936,-5.35905027389526,
0.333903014659882,-0.00674619682525334,-5.92059059143066,-5.3654751526682,
0.355906844139099,-0.0320444349199533,-5.93523941040039,-5.34684257507324,
0.376201653480530,-0.0620593886822462,-5.68865003585815,-5.25772843360901,
0.375988036394119,-0.109698779881001,-5.46159210205078,-5.25650768280029,
0.354411458969116,-0.153279210627079,-5.65446910858154,-5.29557156562805,
0.336466562747955,-0.204550310969353,-5.40055513381958,-5.34318051338196,
0.294808799028397,-0.259773553907871,-5.0001522064209,-5.36393299102783,
0.258705401420593,-0.303048806531089,-5.21256122589111,-5.43927008765084,
0.244392216205597,-0.343044106897555,-5.28580570220947,-5.45670938491821,
0.226233708858490,-0.396176013350487,-4.95376415252686,-5.4750205039978,
0.205084380507469,-0.445951709151268,-4.88051977157593,-5.49943532943726,
0.201666304469109,-0.503738525509834,-4.87319526672363,-5.47135825157166,
0.199316385388374,-0.616321295499802,-4.64613752365112,-5.32609014511108,
0.176458021998405,-0.964217025041580,-4.63881311416626,-4.59242522716522,
0.171758168935776,-1.47564623355865,-4.83657312393189,-4.17249047756195,
0.164281129837036,-1.74504835265023,-4.79506797790527,-5.18291473388672,
0.144413578510284,-2.05882676024186,-4.84145631790161,-5.42843944148014,
0.144199949502945,-2.79320645332336,-4.94644002914429,-4.5643482208252,
0.149540689587593,-2.85174105167389,-4.95864734649658,-6.16595945358276,
0.149754321575165,-2.40995519161224,-4.83901453018189,-7.92992916107178,
0.137577444314957,-2.08844264745712,-4.78041906356811,-8.44386053085327,
0.137150180339813,-1.60884422063828,-4.86098794937134,-9.22635517120361,
0.140354627370834,-1.256782746315,-4.804833984375,-9.10550174713135,
0.132450333237648,-1.0461745091847,-4.78530216217041,-8.57134083339146,
0.114932706952095,-0.821461881461897,-4.78530216217041,-8.10507307554546,
0.107669298350811,-0.536317041516304,-4.82436580657959,-7.6430552482605,
0.117069001495838,-0.260841704905033,-5.00015230178833,-7.11691617965698,
0.120487073063850,-0.116107672452927,-4.93423252105713,-5.93035664558411,
0.113864555954933,-0.0630207220092416,-4.7315896987915,-4.74745917320252,
0.101046781241894,0.0383465079590678,-4.67787704467773,-4.38123693466187,
0.0863063424825668,0.226126898825169,-4.68520154953003,-4.81704134941101,
0.0713522747159004,0.446485787630081,-4.73647270202637,-5.08525555474418,
0.0606707960367203,0.601929391685285,-4.79750938415527,-4.76217242291099,
0.0459303565323353,0.730079048871994,-4.84878072738647,-4.3128755569458,
0.0444349482655525,0.851313829421997,-4.89761037826538,-3.71837508678436,
0.0414441339671612,0.967207872867584,-4.8683126449585,-3.07382416725159,
0.0559709459543228,1.06494340896606,-4.8194827079773,-2.51960804462433,
0.0512710943818092,1.11076692342758,-4.66322813034058,-2.60139765739441,
0.0414441362023354,1.10275582075119,-4.63637161254883,-2.97494418621063,
0.0378124326467514,1.04892115933555,-4.66811103820801,-3.3919141973768,
0.0237128809094429,0.905002311656350,-4.64613752365112,-3.668645871313,
0.0271309539675713,0.652424675226212,-4.65834503173828,-4.7254857301712,
0.0202948078513145,0.561311662197113,-4.63393039703369,-8.19727120399475,
0.0241401407867670,0.722922444343567,-4.77309455871582,-11.9132049560547,
0.0307626560330391,0.862422531843185,-4.6241644859314,-12.5760667800903,
0.0123905144631863,0.916577655076981,-4.5582444190979,-12.5870534896851,
0.00918607134371996,0.948942518234253,-4.77797765731812,-13.1949823379517,
-0.000640888698399067,0.888088592461177,-4.87319536209107,-12.0242925371443,
-0.0356761382892728,0.746016919612885,-4.51185607910156,-9.16840234555696,
-0.0506302081048489,0.618243974447250,-4.27259120941162,-7.05832052230835,
-0.0728476800024509,0.760200786590576,-4.37269201278687,-6.93136358261108,
-0.0608844265341759,1.07605210542679,-4.61195697784424,-6.39179630279541,
-0.0241401404142380,1.2565691113472,-4.72182369232178,-4.03942978382111,
-0.00405896157026291,1.4490492939949,-4.79506788253784,-2.60261838436127,
0.00405896175652742,1.52104245424271,-4.4874415397644,-2.89681673049927,
-0.0211493270471692,1.54774616445814,-4.18225650787354,-4.88296127319336,
-0.0602435376495123,1.61689467806565,-4.22376174926758,-7.22806774942499,
-0.0786156773567200,1.62913906574249,-4.16028289794922,-7.71752038002014,
-0.114505445957184,1.46293524503708,-4.05041618347168,-6.13422021865845,
-0.212561415135860,1.27793202400208,-3.80382680892944,-5.78264684677124,
-0.325571444630623,1.11354409456253,-3.92345938682556,-5.78264708518982,
-0.419995713233948,0.976393902301788,-4.55336127281189,-5.31022043228149,
